,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
52,Separated,$350k-$399k,-7.4,0.0,-2.6,-12.1,4.7,0,,,,,
53,Separated,$400k-$449k,0.2,0.0,4.9,-4.6,4.7,0,,,,,
54,Separated,$450k-$1499k,0.4,1.0,5.1,-4.3,4.7,0,,,,,
55,Never married,$-9k-$-1k,0.5,0.0,5.2,-4.2,4.7,0,,,,,
56,Never married,$0k-$49k,264.1,261.0,268.8,259.4,4.7,0,,,,,
57,Never married,$50k-$99k,49.1,54.0,53.8,44.3,4.7,0,,,,,
58,Never married,$100k-$149k,16.0,18.0,20.7,11.3,4.7,0,,,,,
59,Never married,$150k-$199k,12.1,11.0,16.8,7.4,4.7,0,,,,,
60,Never married,$200k-$249k,3.0,3.0,7.7,-1.8,4.7,0,,,,,
61,Never married,$250k-$299k,1.0,1.0,5.8,-3.7,4.7,0,,,,,
62,Never married,$300k-$349k,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
63,Never married,$350k-$399k,5.2,0.0,9.9,0.5,4.7,0,,,,,
64,Never married,$400k-$449k,1.8,1.0,6.5,-2.9,4.7,0,,,,,
65,Never married,$450k-$1499k,3.8,3.0,8.5,-0.9,4.7,0,,,,,
66,"Now married, spouse present",$-9k-$-1k,-0.3,1.0,2.1,-2.6,2.4,1,-2.9,1.0,-7.6,1.8,4.7
67,"Now married, spouse present",$0k-$49k,221.2,217.0,223.6,218.9,2.4,1,219.2,217.0,214.5,223.9,4.7
68,"Now married, spouse present",$50k-$99k,85.4,86.0,87.7,83.0,2.4,1,83.9,86.0,79.1,88.6,4.7
69,"Now married, spouse present",$100k-$149k,46.4,47.0,48.7,44.0,2.4,1,47.2,47.0,42.5,51.9,4.7
70,"Now married, spouse present",$150k-$199k,22.4,29.0,24.7,20.0,2.4,1,17.2,29.0,12.5,21.9,4.7
71,"Now married, spouse present",$200k-$249k,16.1,14.0,18.5,13.8,2.4,1,20.1,14.0,15.3,24.8,4.7
72,"Now married, spouse present",$250k-$299k,17.8,11.0,20.2,15.4,2.4,1,16.4,11.0,11.7,21.1,4.7
73,"Now married, spouse present",$300k-$349k,-2.9,2.0,-0.5,-5.2,2.4,1,-7.0,2.0,-11.7,-2.3,4.7
74,"Now married, spouse present",$350k-$399k,10.8,3.0,13.2,8.5,2.4,1,11.2,3.0,6.5,15.9,4.7
75,"Now married, spouse present",$400k-$449k,7.9,8.0,10.3,5.6,2.4,1,3.7,8.0,-1.0,8.4,4.7
76,"Now married, spouse present",$450k-$1499k,12.8,13.0,15.2,10.5,2.4,1,11.1,13.0,6.4,15.8,4.7
77,"Now Married, spouse absent",$-9k-$-1k,6.3,0.0,8.7,4.0,2.4,1,7.3,0.0,2.6,12.0,4.7
78,"Now Married, spouse absent",$0k-$49k,27.1,22.0,29.4,24.7,2.4,1,26.1,22.0,21.4,30.8,4.7
79,"Now Married, spouse absent",$50k-$99k,-12.4,4.0,-10.0,-14.8,2.4,1,-14.0,4.0,-18.7,-9.3,4.7
80,"Now Married, spouse absent",$100k-$149k,1.6,1.0,4.0,-0.7,2.4,1,1.1,1.0,-3.6,5.9,4.7
81,"Now Married, spouse absent",$150k-$199k,-0.3,0.0,2.1,-2.6,2.4,1,0.4,0.0,-4.3,5.1,4.7
82,"Now Married, spouse absent",$200k-$249k,1.3,1.0,3.7,-1.1,2.4,1,0.9,1.0,-3.8,5.6,4.7
83,"Now Married, spouse absent",$250k-$299k,2.7,1.0,5.1,0.3,2.4,1,3.6,1.0,-1.2,8.3,4.7
84,"Now Married, spouse absent",$300k-$349k,-1.5,0.0,0.8,-3.9,2.4,1,-3.8,0.0,-8.5,0.9,4.7
85,"Now Married, spouse absent",$350k-$399k,0.5,0.0,2.8,-1.9,2.4,1,2.5,0.0,-2.2,7.2,4.7
86,"Now Married, spouse absent",$400k-$449k,-8.6,0.0,-6.2,-10.9,2.4,1,-10.6,0.0,-15.3,-5.9,4.7
87,"Now Married, spouse absent",$450k-$1499k,-0.6,0.0,1.7,-3.0,2.4,1,-4.4,0.0,-9.1,0.4,4.7
88,Widowed,$-9k-$-1k,-2.4,0.0,-0.0,-4.7,2.4,1,-1.6,0.0,-6.3,3.1,4.7
89,Widowed,$0k-$49k,48.3,49.0,50.6,45.9,2.4,1,50.4,49.0,45.7,55.1,4.7
90,Widowed,$50k-$99k,6.4,7.0,8.8,4.1,2.4,1,6.8,7.0,2.1,11.5,4.7
91,Widowed,$100k-$149k,4.3,3.0,6.7,2.0,2.4,1,6.3,3.0,1.6,11.0,4.7
92,Widowed,$150k-$199k,2.5,1.0,4.9,0.2,2.4,1,-0.8,1.0,-5.5,3.9,4.7
93,Widowed,$200k-$249k,-0.5,0.0,1.9,-2.8,2.4,1,2.1,0.0,-2.6,6.8,4.7
94,Widowed,$250k-$299k,0.6,0.0,2.9,-1.8,2.4,1,1.7,0.0,-3.0,6.4,4.7
95,Widowed,$300k-$349k,0.9,1.0,3.2,-1.5,2.4,1,-0.4,1.0,-5.1,4.3,4.7
96,Widowed,$350k-$399k,-0.6,0.0,1.7,-3.0,2.4,1,-1.3,0.0,-6.1,3.4,4.7
97,Widowed,$400k-$449k,4.5,0.0,6.9,2.2,2.4,1,10.4,0.0,5.7,15.1,4.7
98,Widowed,$450k-$1499k,1.8,0.0,4.2,-0.5,2.4,1,1.0,0.0,-3.8,5.7,4.7
99,Divorced,$-9k-$-1k,-0.3,0.0,2.0,-2.7,2.4,1,2.6,0.0,-2.2,7.3,4.7
100,Divorced,$0k-$49k,75.4,74.0,77.7,73.0,2.4,1,77.5,74.0,72.8,82.2,4.7
101,Divorced,$50k-$99k,24.1,23.0,26.4,21.7,2.4,1,22.3,23.0,17.6,27.0,4.7
102,Divorced,$100k-$149k,7.7,9.0,10.1,5.3,2.4,1,8.7,9.0,3.9,13.4,4.7
103,Divorced,$150k-$199k,-1.9,1.0,0.5,-4.3,2.4,1,0.3,1.0,-4.5,5.0,4.7
104,Divorced,$200k-$249k,12.0,1.0,14.4,9.7,2.4,1,16.4,1.0,11.7,21.2,4.7
105,Divorced,$250k-$299k,-4.0,0.0,-1.7,-6.4,2.4,1,-3.5,0.0,-8.2,1.3,4.7
106,Divorced,$300k-$349k,5.7,1.0,8.1,3.4,2.4,1,9.6,1.0,4.9,14.4,4.7
107,Divorced,$350k-$399k,-0.2,1.0,2.2,-2.6,2.4,1,0.4,1.0,-4.3,5.1,4.7
108,Divorced,$400k-$449k,0.2,0.0,2.6,-2.1,2.4,1,-0.5,0.0,-5.3,4.2,4.7
109,Divorced,$450k-$1499k,0.5,0.0,2.9,-1.8,2.4,1,-0.3,0.0,-5.0,4.5,4.7
110,Separated,$-9k-$-1k,-0.7,0.0,1.7,-3.0,2.4,1,-0.2,0.0,-5.0,4.5,4.7
111,Separated,$0k-$49k,6.9,12.0,9.3,4.6,2.4,1,3.2,12.0,-1.6,7.9,4.7
112,Separated,$50k-$99k,-0.7,4.0,1.7,-3.1,2.4,1,-1.9,4.0,-6.6,2.8,4.7
113,Separated,$100k-$149k,-5.8,0.0,-3.5,-8.2,2.4,1,2.1,0.0,-2.6,6.8,4.7
114,Separated,$150k-$199k,-5.9,0.0,-3.6,-8.3,2.4,1,1.1,0.0,-3.7,5.8,4.7
115,Separated,$200k-$249k,-4.4,0.0,-2.1,-6.8,2.4,1,-9.6,0.0,-14.3,-4.9,4.7
116,Separated,$250k-$299k,-3.8,0.0,-1.5,-6.2,2.4,1,-1.7,0.0,-6.4,3.0,4.7
117,Separated,$300k-$349k,-2.1,0.0,0.2,-4.5,2.4,1,-2.7,0.0,-7.4,2.0,4.7
118,Separated,$350k-$399k,0.9,0.0,3.3,-1.4,2.4,1,-7.4,0.0,-12.1,-2.6,4.7
119,Separated,$400k-$449k,2.4,0.0,4.7,0.0,2.4,1,0.2,0.0,-4.6,4.9,4.7
120,Separated,$450k-$1499k,3.6,1.0,6.0,1.2,2.4,1,0.4,1.0,-4.3,5.1,4.7
121,Never married,$-9k-$-1k,-0.5,0.0,1.9,-2.9,2.4,1,0.5,0.0,-4.2,5.2,4.7
122,Never married,$0k-$49k,261.3,261.0,263.7,259.0,2.4,1,264.1,261.0,259.4,268.8,4.7
123,Never married,$50k-$99k,51.5,54.0,53.9,49.1,2.4,1,49.1,54.0,44.3,53.8,4.7
124,Never married,$100k-$149k,17.2,18.0,19.5,14.8,2.4,1,16.0,18.0,11.3,20.7,4.7
125,Never married,$150k-$199k,11.2,11.0,13.6,8.8,2.4,1,12.1,11.0,7.4,16.8,4.7
126,Never married,$200k-$249k,4.1,3.0,6.4,1.7,2.4,1,3.0,3.0,-1.8,7.7,4.7
127,Never married,$250k-$299k,1.6,1.0,3.9,-0.8,2.4,1,1.0,1.0,-3.7,5.8,4.7
128,Never married,$300k-$349k,0.5,0.0,2.9,-1.9,2.4,1,-0.3,0.0,-5.0,4.4,4.7
129,Never married,$350k-$399k,0.6,0.0,2.9,-1.8,2.4,1,5.2,0.0,0.5,9.9,4.7
130,Never married,$400k-$449k,2.5,1.0,4.9,0.2,2.4,1,1.8,1.0,-2.9,6.5,4.7
131,Never married,$450k-$1499k,3.9,3.0,6.3,1.6,2.4,1,3.8,3.0,-0.9,8.5,4.7
132,"Now married, spouse present",$-9k-$-1k,-0.6,1.0,0.9,-2.2,1.6,2,-0.3,1.0,-2.6,2.1,2.4
133,"Now married, spouse present",$0k-$49k,219.6,217.0,221.2,218.1,1.6,2,221.2,217.0,218.9,223.6,2.4
134,"Now married, spouse present",$50k-$99k,85.9,86.0,87.5,84.4,1.6,2,85.4,86.0,83.0,87.7,2.4
135,"Now married, spouse present",$100k-$149k,44.8,47.0,46.3,43.2,1.6,2,46.4,47.0,44.0,48.7,2.4
136,"Now married, spouse present",$150k-$199k,24.3,29.0,25.9,22.7,1.6,2,22.4,29.0,20.0,24.7,2.4
137,"Now married, spouse present",$200k-$249k,14.9,14.0,16.5,13.4,1.6,2,16.1,14.0,13.8,18.5,2.4
138,"Now married, spouse present",$250k-$299k,18.7,11.0,20.3,17.1,1.6,2,17.8,11.0,15.4,20.2,2.4
139,"Now married, spouse present",$300k-$349k,1.9,2.0,3.4,0.3,1.6,2,-2.9,2.0,-5.2,-0.5,2.4
140,"Now married, spouse present",$350k-$399k,9.0,3.0,10.5,7.4,1.6,2,10.8,3.0,8.5,13.2,2.4
141,"Now married, spouse present",$400k-$449k,8.0,8.0,9.6,6.4,1.6,2,7.9,8.0,5.6,10.3,2.4
142,"Now married, spouse present",$450k-$1499k,11.7,13.0,13.2,10.1,1.6,2,12.8,13.0,10.5,15.2,2.4
143,"Now Married, spouse absent",$-9k-$-1k,6.3,0.0,7.9,4.7,1.6,2,6.3,0.0,4.0,8.7,2.4
144,"Now Married, spouse absent",$0k-$49k,27.0,22.0,28.6,25.4,1.6,2,27.1,22.0,24.7,29.4,2.4
145,"Now Married, spouse absent",$50k-$99k,-9.5,4.0,-7.9,-11.0,1.6,2,-12.4,4.0,-14.8,-10.0,2.4
146,"Now Married, spouse absent",$100k-$149k,2.3,1.0,3.9,0.7,1.6,2,1.6,1.0,-0.7,4.0,2.4
147,"Now Married, spouse absent",$150k-$199k,-1.9,0.0,-0.3,-3.5,1.6,2,-0.3,0.0,-2.6,2.1,2.4
148,"Now Married, spouse absent",$200k-$249k,3.1,1.0,4.6,1.5,1.6,2,1.3,1.0,-1.1,3.7,2.4
149,"Now Married, spouse absent",$250k-$299k,2.3,1.0,3.9,0.8,1.6,2,2.7,1.0,0.3,5.1,2.4
150,"Now Married, spouse absent",$300k-$349k,3.1,0.0,4.7,1.6,1.6,2,-1.5,0.0,-3.9,0.8,2.4
151,"Now Married, spouse absent",$350k-$399k,0.1,0.0,1.7,-1.4,1.6,2,0.5,0.0,-1.9,2.8,2.4
152,"Now Married, spouse absent",$400k-$449k,-5.4,0.0,-3.8,-7.0,1.6,2,-8.6,0.0,-10.9,-6.2,2.4
153,"Now Married, spouse absent",$450k-$1499k,0.5,0.0,2.0,-1.1,1.6,2,-0.6,0.0,-3.0,1.7,2.4
154,Widowed,$-9k-$-1k,-1.2,0.0,0.4,-2.8,1.6,2,-2.4,0.0,-4.7,-0.0,2.4
155,Widowed,$0k-$49k,49.7,49.0,51.3,48.1,1.6,2,48.3,49.0,45.9,50.6,2.4
156,Widowed,$50k-$99k,6.7,7.0,8.2,5.1,1.6,2,6.4,7.0,4.1,8.8,2.4
157,Widowed,$100k-$149k,3.7,3.0,5.3,2.1,1.6,2,4.3,3.0,2.0,6.7,2.4
158,Widowed,$150k-$199k,2.1,1.0,3.7,0.5,1.6,2,2.5,1.0,0.2,4.9,2.4
159,Widowed,$200k-$249k,2.2,0.0,3.7,0.6,1.6,2,-0.5,0.0,-2.8,1.9,2.4
160,Widowed,$250k-$299k,7.6,0.0,9.2,6.1,1.6,2,0.6,0.0,-1.8,2.9,2.4
161,Widowed,$300k-$349k,1.4,1.0,3.0,-0.2,1.6,2,0.9,1.0,-1.5,3.2,2.4
162,Widowed,$350k-$399k,0.5,0.0,2.1,-1.0,1.6,2,-0.6,0.0,-3.0,1.7,2.4
163,Widowed,$400k-$449k,6.7,0.0,8.3,5.1,1.6,2,4.5,0.0,2.2,6.9,2.4
164,Widowed,$450k-$1499k,-0.2,0.0,1.4,-1.8,1.6,2,1.8,0.0,-0.5,4.2,2.4
165,Divorced,$-9k-$-1k,0.5,0.0,2.1,-1.0,1.6,2,-0.3,0.0,-2.7,2.0,2.4
166,Divorced,$0k-$49k,75.2,74.0,76.8,73.6,1.6,2,75.4,74.0,73.0,77.7,2.4
167,Divorced,$50k-$99k,21.9,23.0,23.5,20.3,1.6,2,24.1,23.0,21.7,26.4,2.4
168,Divorced,$100k-$149k,8.2,9.0,9.8,6.6,1.6,2,7.7,9.0,5.3,10.1,2.4
169,Divorced,$150k-$199k,-0.9,1.0,0.7,-2.5,1.6,2,-1.9,1.0,-4.3,0.5,2.4
170,Divorced,$200k-$249k,7.7,1.0,9.3,6.2,1.6,2,12.0,1.0,9.7,14.4,2.4
171,Divorced,$250k-$299k,-3.5,0.0,-1.9,-5.0,1.6,2,-4.0,0.0,-6.4,-1.7,2.4
172,Divorced,$300k-$349k,3.0,1.0,4.6,1.4,1.6,2,5.7,1.0,3.4,8.1,2.4
173,Divorced,$350k-$399k,0.4,1.0,2.0,-1.2,1.6,2,-0.2,1.0,-2.6,2.2,2.4
174,Divorced,$400k-$449k,-1.2,0.0,0.4,-2.7,1.6,2,0.2,0.0,-2.1,2.6,2.4
175,Divorced,$450k-$1499k,1.0,0.0,2.5,-0.6,1.6,2,0.5,0.0,-1.8,2.9,2.4
176,Separated,$-9k-$-1k,0.1,0.0,1.6,-1.5,1.6,2,-0.7,0.0,-3.0,1.7,2.4
177,Separated,$0k-$49k,7.9,12.0,9.5,6.3,1.6,2,6.9,12.0,4.6,9.3,2.4
178,Separated,$50k-$99k,0.6,4.0,2.2,-1.0,1.6,2,-0.7,4.0,-3.1,1.7,2.4
179,Separated,$100k-$149k,-3.9,0.0,-2.3,-5.4,1.6,2,-5.8,0.0,-8.2,-3.5,2.4
180,Separated,$150k-$199k,-4.4,0.0,-2.8,-5.9,1.6,2,-5.9,0.0,-8.3,-3.6,2.4
181,Separated,$200k-$249k,-2.9,0.0,-1.3,-4.4,1.6,2,-4.4,0.0,-6.8,-2.1,2.4
182,Separated,$250k-$299k,-2.0,0.0,-0.5,-3.6,1.6,2,-3.8,0.0,-6.2,-1.5,2.4
183,Separated,$300k-$349k,-2.0,0.0,-0.4,-3.6,1.6,2,-2.1,0.0,-4.5,0.2,2.4
184,Separated,$350k-$399k,-0.3,0.0,1.3,-1.9,1.6,2,0.9,0.0,-1.4,3.3,2.4
185,Separated,$400k-$449k,2.5,0.0,4.1,1.0,1.6,2,2.4,0.0,0.0,4.7,2.4
186,Separated,$450k-$1499k,3.6,1.0,5.2,2.1,1.6,2,3.6,1.0,1.2,6.0,2.4
187,Never married,$-9k-$-1k,0.0,0.0,1.6,-1.5,1.6,2,-0.5,0.0,-2.9,1.9,2.4
188,Never married,$0k-$49k,259.7,261.0,261.3,258.1,1.6,2,261.3,261.0,259.0,263.7,2.4
189,Never married,$50k-$99k,52.4,54.0,54.0,50.9,1.6,2,51.5,54.0,49.1,53.9,2.4
190,Never married,$100k-$149k,16.8,18.0,18.4,15.3,1.6,2,17.2,18.0,14.8,19.5,2.4
191,Never married,$150k-$199k,12.3,11.0,13.9,10.7,1.6,2,11.2,11.0,8.8,13.6,2.4
192,Never married,$200k-$249k,1.9,3.0,3.5,0.3,1.6,2,4.1,3.0,1.7,6.4,2.4
193,Never married,$250k-$299k,3.2,1.0,4.7,1.6,1.6,2,1.6,1.0,-0.8,3.9,2.4
194,Never married,$300k-$349k,-0.1,0.0,1.5,-1.7,1.6,2,0.5,0.0,-1.9,2.9,2.4
195,Never married,$350k-$399k,-1.1,0.0,0.5,-2.7,1.6,2,0.6,0.0,-1.8,2.9,2.4
196,Never married,$400k-$449k,1.9,1.0,3.5,0.3,1.6,2,2.5,1.0,0.2,4.9,2.4
197,Never married,$450k-$1499k,1.7,3.0,3.2,0.1,1.6,2,3.9,3.0,1.6,6.3,2.4
198,"Now married, spouse present",$-9k-$-1k,-0.0,1.0,1.2,-1.2,1.2,3,-0.6,1.0,-2.2,0.9,1.6
199,"Now married, spouse present",$0k-$49k,217.8,217.0,219.0,216.6,1.2,3,219.6,217.0,218.1,221.2,1.6
200,"Now married, spouse present",$50k-$99k,85.7,86.0,86.8,84.5,1.2,3,85.9,86.0,84.4,87.5,1.6
201,"Now married, spouse present",$100k-$149k,45.3,47.0,46.4,44.1,1.2,3,44.8,47.0,43.2,46.3,1.6
202,"Now married, spouse present",$150k-$199k,25.2,29.0,26.4,24.1,1.2,3,24.3,29.0,22.7,25.9,1.6
203,"Now married, spouse present",$200k-$249k,14.0,14.0,15.2,12.8,1.2,3,14.9,14.0,13.4,16.5,1.6
204,"Now married, spouse present",$250k-$299k,16.1,11.0,17.3,14.9,1.2,3,18.7,11.0,17.1,20.3,1.6
205,"Now married, spouse present",$300k-$349k,0.8,2.0,2.0,-0.3,1.2,3,1.9,2.0,0.3,3.4,1.6
206,"Now married, spouse present",$350k-$399k,8.0,3.0,9.2,6.8,1.2,3,9.0,3.0,7.4,10.5,1.6
207,"Now married, spouse present",$400k-$449k,6.8,8.0,8.0,5.6,1.2,3,8.0,8.0,6.4,9.6,1.6
208,"Now married, spouse present",$450k-$1499k,11.6,13.0,12.8,10.4,1.2,3,11.7,13.0,10.1,13.2,1.6
209,"Now Married, spouse absent",$-9k-$-1k,2.6,0.0,3.7,1.4,1.2,3,6.3,0.0,4.7,7.9,1.6
210,"Now Married, spouse absent",$0k-$49k,24.8,22.0,26.0,23.6,1.2,3,27.0,22.0,25.4,28.6,1.6
211,"Now Married, spouse absent",$50k-$99k,-7.0,4.0,-5.8,-8.2,1.2,3,-9.5,4.0,-11.0,-7.9,1.6
212,"Now Married, spouse absent",$100k-$149k,2.6,1.0,3.8,1.5,1.2,3,2.3,1.0,0.7,3.9,1.6
213,"Now Married, spouse absent",$150k-$199k,-2.0,0.0,-0.9,-3.2,1.2,3,-1.9,0.0,-3.5,-0.3,1.6
214,"Now Married, spouse absent",$200k-$249k,3.1,1.0,4.3,1.9,1.2,3,3.1,1.0,1.5,4.6,1.6
215,"Now Married, spouse absent",$250k-$299k,1.7,1.0,2.9,0.5,1.2,3,2.3,1.0,0.8,3.9,1.6
216,"Now Married, spouse absent",$300k-$349k,2.7,0.0,3.9,1.5,1.2,3,3.1,0.0,1.6,4.7,1.6
217,"Now Married, spouse absent",$350k-$399k,0.4,0.0,1.6,-0.8,1.2,3,0.1,0.0,-1.4,1.7,1.6
218,"Now Married, spouse absent",$400k-$449k,-4.7,0.0,-3.5,-5.9,1.2,3,-5.4,0.0,-7.0,-3.8,1.6
219,"Now Married, spouse absent",$450k-$1499k,0.2,0.0,1.4,-1.0,1.2,3,0.5,0.0,-1.1,2.0,1.6
220,Widowed,$-9k-$-1k,-0.7,0.0,0.5,-1.9,1.2,3,-1.2,0.0,-2.8,0.4,1.6
221,Widowed,$0k-$49k,49.7,49.0,50.9,48.5,1.2,3,49.7,49.0,48.1,51.3,1.6
222,Widowed,$50k-$99k,4.6,7.0,5.8,3.5,1.2,3,6.7,7.0,5.1,8.2,1.6
223,Widowed,$100k-$149k,4.9,3.0,6.1,3.7,1.2,3,3.7,3.0,2.1,5.3,1.6
224,Widowed,$150k-$199k,3.1,1.0,4.3,1.9,1.2,3,2.1,1.0,0.5,3.7,1.6
225,Widowed,$200k-$249k,0.8,0.0,1.9,-0.4,1.2,3,2.2,0.0,0.6,3.7,1.6
226,Widowed,$250k-$299k,5.5,0.0,6.7,4.3,1.2,3,7.6,0.0,6.1,9.2,1.6
227,Widowed,$300k-$349k,2.7,1.0,3.9,1.5,1.2,3,1.4,1.0,-0.2,3.0,1.6
228,Widowed,$350k-$399k,0.3,0.0,1.5,-0.9,1.2,3,0.5,0.0,-1.0,2.1,1.6
229,Widowed,$400k-$449k,4.9,0.0,6.1,3.7,1.2,3,6.7,0.0,5.1,8.3,1.6
230,Widowed,$450k-$1499k,0.3,0.0,1.5,-0.9,1.2,3,-0.2,0.0,-1.8,1.4,1.6
231,Divorced,$-9k-$-1k,1.5,0.0,2.7,0.3,1.2,3,0.5,0.0,-1.0,2.1,1.6
232,Divorced,$0k-$49k,71.9,74.0,73.1,70.7,1.2,3,75.2,74.0,73.6,76.8,1.6
233,Divorced,$50k-$99k,20.6,23.0,21.8,19.4,1.2,3,21.9,23.0,20.3,23.5,1.6
234,Divorced,$100k-$149k,8.1,9.0,9.3,7.0,1.2,3,8.2,9.0,6.6,9.8,1.6
235,Divorced,$150k-$199k,-1.0,1.0,0.2,-2.2,1.2,3,-0.9,1.0,-2.5,0.7,1.6
236,Divorced,$200k-$249k,6.1,1.0,7.2,4.9,1.2,3,7.7,1.0,6.2,9.3,1.6
237,Divorced,$250k-$299k,-3.6,0.0,-2.5,-4.8,1.2,3,-3.5,0.0,-5.0,-1.9,1.6
238,Divorced,$300k-$349k,2.8,1.0,4.0,1.6,1.2,3,3.0,1.0,1.4,4.6,1.6
239,Divorced,$350k-$399k,0.6,1.0,1.8,-0.6,1.2,3,0.4,1.0,-1.2,2.0,1.6
240,Divorced,$400k-$449k,0.0,0.0,1.2,-1.2,1.2,3,-1.2,0.0,-2.7,0.4,1.6
241,Divorced,$450k-$1499k,0.2,0.0,1.4,-1.0,1.2,3,1.0,0.0,-0.6,2.5,1.6
242,Separated,$-9k-$-1k,0.1,0.0,1.3,-1.1,1.2,3,0.1,0.0,-1.5,1.6,1.6
243,Separated,$0k-$49k,8.3,12.0,9.5,7.1,1.2,3,7.9,12.0,6.3,9.5,1.6
