,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
60,Never married,$200k-$249k,5.5,4.0,10.2,0.8,4.7,0,,,,,
61,Never married,$250k-$299k,-0.5,0.0,4.2,-5.3,4.7,0,,,,,
62,Never married,$300k-$349k,0.8,0.0,5.5,-3.9,4.7,0,,,,,
63,Never married,$350k-$399k,3.5,0.0,8.2,-1.2,4.7,0,,,,,
64,Never married,$400k-$449k,0.7,1.0,5.4,-4.1,4.7,0,,,,,
65,Never married,$450k-$1499k,6.0,1.0,10.7,1.3,4.7,0,,,,,
66,"Now married, spouse present",$-9k-$-1k,3.1,0.0,5.5,0.7,2.4,1,4.0,0.0,-0.7,8.7,4.7
67,"Now married, spouse present",$0k-$49k,217.6,220.0,220.0,215.2,2.4,1,216.6,220.0,211.9,221.3,4.7
68,"Now married, spouse present",$50k-$99k,82.7,86.0,85.1,80.3,2.4,1,78.6,86.0,73.9,83.3,4.7
69,"Now married, spouse present",$100k-$149k,45.5,46.0,47.9,43.2,2.4,1,44.9,46.0,40.2,49.6,4.7
70,"Now married, spouse present",$150k-$199k,30.1,28.0,32.4,27.7,2.4,1,26.0,28.0,21.3,30.7,4.7
71,"Now married, spouse present",$200k-$249k,5.6,7.0,7.9,3.2,2.4,1,7.2,7.0,2.5,11.9,4.7
72,"Now married, spouse present",$250k-$299k,-2.3,8.0,0.0,-4.7,2.4,1,6.4,8.0,1.6,11.1,4.7
73,"Now married, spouse present",$300k-$349k,-0.1,4.0,2.3,-2.4,2.4,1,2.3,4.0,-2.4,7.1,4.7
74,"Now married, spouse present",$350k-$399k,1.2,4.0,3.6,-1.1,2.4,1,-1.0,4.0,-5.7,3.7,4.7
75,"Now married, spouse present",$400k-$449k,-0.2,1.0,2.2,-2.5,2.4,1,-1.3,1.0,-6.0,3.4,4.7
76,"Now married, spouse present",$450k-$1499k,11.3,8.0,13.6,8.9,2.4,1,14.0,8.0,9.3,18.7,4.7
77,"Now Married, spouse absent",$-9k-$-1k,-0.6,0.0,1.8,-2.9,2.4,1,1.9,0.0,-2.8,6.6,4.7
78,"Now Married, spouse absent",$0k-$49k,24.9,23.0,27.3,22.5,2.4,1,27.4,23.0,22.7,32.1,4.7
79,"Now Married, spouse absent",$50k-$99k,7.9,3.0,10.3,5.6,2.4,1,6.2,3.0,1.5,10.9,4.7
80,"Now Married, spouse absent",$100k-$149k,1.0,3.0,3.4,-1.3,2.4,1,0.1,3.0,-4.6,4.8,4.7
81,"Now Married, spouse absent",$150k-$199k,-6.7,1.0,-4.3,-9.0,2.4,1,-2.7,1.0,-7.4,2.1,4.7
82,"Now Married, spouse absent",$200k-$249k,-1.3,0.0,1.1,-3.6,2.4,1,-7.9,0.0,-12.6,-3.2,4.7
83,"Now Married, spouse absent",$250k-$299k,-3.8,0.0,-1.4,-6.2,2.4,1,-8.5,0.0,-13.2,-3.8,4.7
84,"Now Married, spouse absent",$300k-$349k,4.2,1.0,6.6,1.9,2.4,1,-2.1,1.0,-6.8,2.7,4.7
85,"Now Married, spouse absent",$350k-$399k,10.2,0.0,12.6,7.8,2.4,1,19.5,0.0,14.7,24.2,4.7
86,"Now Married, spouse absent",$400k-$449k,2.9,0.0,5.3,0.6,2.4,1,-1.0,0.0,-5.7,3.7,4.7
87,"Now Married, spouse absent",$450k-$1499k,1.6,0.0,4.0,-0.8,2.4,1,2.5,0.0,-2.3,7.2,4.7
88,Widowed,$-9k-$-1k,0.8,0.0,3.1,-1.6,2.4,1,0.1,0.0,-4.6,4.8,4.7
89,Widowed,$0k-$49k,46.8,43.0,49.2,44.5,2.4,1,50.4,43.0,45.6,55.1,4.7
90,Widowed,$50k-$99k,-0.2,9.0,2.1,-2.6,2.4,1,3.9,9.0,-0.8,8.7,4.7
91,Widowed,$100k-$149k,5.2,4.0,7.6,2.9,2.4,1,3.8,4.0,-1.0,8.5,4.7
92,Widowed,$150k-$199k,-2.5,2.0,-0.1,-4.8,2.4,1,-2.2,2.0,-6.9,2.5,4.7
93,Widowed,$200k-$249k,1.2,1.0,3.5,-1.2,2.4,1,1.3,1.0,-3.4,6.0,4.7
94,Widowed,$250k-$299k,-0.2,0.0,2.2,-2.5,2.4,1,-1.7,0.0,-6.4,3.0,4.7
95,Widowed,$300k-$349k,1.4,0.0,3.7,-1.0,2.4,1,0.3,0.0,-4.5,5.0,4.7
96,Widowed,$350k-$399k,4.2,0.0,6.6,1.9,2.4,1,1.3,0.0,-3.4,6.1,4.7
97,Widowed,$400k-$449k,-2.9,0.0,-0.5,-5.2,2.4,1,-1.1,0.0,-5.8,3.7,4.7
98,Widowed,$450k-$1499k,0.0,1.0,2.4,-2.3,2.4,1,1.9,1.0,-2.8,6.7,4.7
99,Divorced,$-9k-$-1k,-0.7,0.0,1.7,-3.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
100,Divorced,$0k-$49k,70.0,70.0,72.3,67.6,2.4,1,69.3,70.0,64.6,74.0,4.7
101,Divorced,$50k-$99k,24.9,18.0,27.3,22.6,2.4,1,17.2,18.0,12.5,21.9,4.7
102,Divorced,$100k-$149k,5.1,5.0,7.4,2.7,2.4,1,4.3,5.0,-0.4,9.0,4.7
103,Divorced,$150k-$199k,0.7,3.0,3.1,-1.7,2.4,1,-3.1,3.0,-7.8,1.6,4.7
104,Divorced,$200k-$249k,-6.4,0.0,-4.0,-8.7,2.4,1,-7.2,0.0,-12.0,-2.5,4.7
105,Divorced,$250k-$299k,-1.3,2.0,1.0,-3.7,2.4,1,-4.2,2.0,-8.9,0.5,4.7
106,Divorced,$300k-$349k,-1.4,0.0,0.9,-3.8,2.4,1,1.7,0.0,-3.1,6.4,4.7
107,Divorced,$350k-$399k,-5.1,1.0,-2.8,-7.5,2.4,1,-8.5,1.0,-13.2,-3.8,4.7
108,Divorced,$400k-$449k,2.0,0.0,4.4,-0.4,2.4,1,-0.0,0.0,-4.7,4.7,4.7
109,Divorced,$450k-$1499k,-0.7,2.0,1.6,-3.1,2.4,1,-2.4,2.0,-7.1,2.3,4.7
110,Separated,$-9k-$-1k,2.7,0.0,5.0,0.3,2.4,1,1.1,0.0,-3.6,5.8,4.7
111,Separated,$0k-$49k,13.7,14.0,16.0,11.3,2.4,1,13.6,14.0,8.9,18.3,4.7
112,Separated,$50k-$99k,9.7,4.0,12.1,7.3,2.4,1,13.9,4.0,9.2,18.6,4.7
113,Separated,$100k-$149k,-1.2,0.0,1.2,-3.5,2.4,1,-1.4,0.0,-6.1,3.3,4.7
114,Separated,$150k-$199k,-0.6,0.0,1.7,-3.0,2.4,1,-3.1,0.0,-7.8,1.6,4.7
115,Separated,$200k-$249k,0.2,0.0,2.6,-2.1,2.4,1,1.5,0.0,-3.2,6.2,4.7
116,Separated,$250k-$299k,0.6,1.0,2.9,-1.8,2.4,1,-0.2,1.0,-4.9,4.5,4.7
117,Separated,$300k-$349k,1.6,0.0,4.0,-0.7,2.4,1,2.6,0.0,-2.1,7.3,4.7
118,Separated,$350k-$399k,-1.0,0.0,1.4,-3.3,2.4,1,2.9,0.0,-1.8,7.6,4.7
119,Separated,$400k-$449k,-2.1,0.0,0.3,-4.5,2.4,1,-0.4,0.0,-5.1,4.3,4.7
120,Separated,$450k-$1499k,1.1,1.0,3.4,-1.3,2.4,1,-1.1,1.0,-5.8,3.6,4.7
121,Never married,$-9k-$-1k,0.0,0.0,2.4,-2.4,2.4,1,-1.0,0.0,-5.7,3.7,4.7
122,Never married,$0k-$49k,261.9,263.0,264.3,259.6,2.4,1,257.6,263.0,252.8,262.3,4.7
123,Never married,$50k-$99k,65.6,68.0,68.0,63.3,2.4,1,70.0,68.0,65.3,74.7,4.7
124,Never married,$100k-$149k,25.0,26.0,27.4,22.7,2.4,1,25.7,26.0,21.0,30.4,4.7
125,Never married,$150k-$199k,13.5,13.0,15.9,11.2,2.4,1,13.1,13.0,8.4,17.9,4.7
126,Never married,$200k-$249k,4.7,4.0,7.1,2.4,2.4,1,5.5,4.0,0.8,10.2,4.7
127,Never married,$250k-$299k,1.2,0.0,3.5,-1.2,2.4,1,-0.5,0.0,-5.3,4.2,4.7
128,Never married,$300k-$349k,2.3,0.0,4.6,-0.1,2.4,1,0.8,0.0,-3.9,5.5,4.7
129,Never married,$350k-$399k,3.0,0.0,5.3,0.6,2.4,1,3.5,0.0,-1.2,8.2,4.7
130,Never married,$400k-$449k,-1.5,1.0,0.8,-3.9,2.4,1,0.7,1.0,-4.1,5.4,4.7
131,Never married,$450k-$1499k,8.2,1.0,10.5,5.8,2.4,1,6.0,1.0,1.3,10.7,4.7
132,"Now married, spouse present",$-9k-$-1k,1.9,0.0,3.5,0.4,1.6,2,3.1,0.0,0.7,5.5,2.4
133,"Now married, spouse present",$0k-$49k,218.4,220.0,220.0,216.9,1.6,2,217.6,220.0,215.2,220.0,2.4
134,"Now married, spouse present",$50k-$99k,82.9,86.0,84.5,81.3,1.6,2,82.7,86.0,80.3,85.1,2.4
135,"Now married, spouse present",$100k-$149k,43.9,46.0,45.5,42.3,1.6,2,45.5,46.0,43.2,47.9,2.4
136,"Now married, spouse present",$150k-$199k,28.6,28.0,30.2,27.0,1.6,2,30.1,28.0,27.7,32.4,2.4
137,"Now married, spouse present",$200k-$249k,9.1,7.0,10.6,7.5,1.6,2,5.6,7.0,3.2,7.9,2.4
138,"Now married, spouse present",$250k-$299k,2.2,8.0,3.8,0.7,1.6,2,-2.3,8.0,-4.7,0.0,2.4
139,"Now married, spouse present",$300k-$349k,1.1,4.0,2.7,-0.4,1.6,2,-0.1,4.0,-2.4,2.3,2.4
140,"Now married, spouse present",$350k-$399k,3.3,4.0,4.9,1.8,1.6,2,1.2,4.0,-1.1,3.6,2.4
141,"Now married, spouse present",$400k-$449k,-2.4,1.0,-0.8,-4.0,1.6,2,-0.2,1.0,-2.5,2.2,2.4
142,"Now married, spouse present",$450k-$1499k,11.0,8.0,12.6,9.5,1.6,2,11.3,8.0,8.9,13.6,2.4
143,"Now Married, spouse absent",$-9k-$-1k,-3.5,0.0,-1.9,-5.0,1.6,2,-0.6,0.0,-2.9,1.8,2.4
144,"Now Married, spouse absent",$0k-$49k,24.5,23.0,26.1,22.9,1.6,2,24.9,23.0,22.5,27.3,2.4
145,"Now Married, spouse absent",$50k-$99k,7.0,3.0,8.6,5.5,1.6,2,7.9,3.0,5.6,10.3,2.4
146,"Now Married, spouse absent",$100k-$149k,0.7,3.0,2.2,-0.9,1.6,2,1.0,3.0,-1.3,3.4,2.4
147,"Now Married, spouse absent",$150k-$199k,-4.2,1.0,-2.7,-5.8,1.6,2,-6.7,1.0,-9.0,-4.3,2.4
148,"Now Married, spouse absent",$200k-$249k,-1.6,0.0,-0.0,-3.2,1.6,2,-1.3,0.0,-3.6,1.1,2.4
149,"Now Married, spouse absent",$250k-$299k,-1.4,0.0,0.2,-3.0,1.6,2,-3.8,0.0,-6.2,-1.4,2.4
150,"Now Married, spouse absent",$300k-$349k,5.7,1.0,7.3,4.2,1.6,2,4.2,1.0,1.9,6.6,2.4
151,"Now Married, spouse absent",$350k-$399k,6.1,0.0,7.7,4.5,1.6,2,10.2,0.0,7.8,12.6,2.4
152,"Now Married, spouse absent",$400k-$449k,0.5,0.0,2.1,-1.1,1.6,2,2.9,0.0,0.6,5.3,2.4
153,"Now Married, spouse absent",$450k-$1499k,-0.1,0.0,1.4,-1.7,1.6,2,1.6,0.0,-0.8,4.0,2.4
154,Widowed,$-9k-$-1k,0.5,0.0,2.0,-1.1,1.6,2,0.8,0.0,-1.6,3.1,2.4
155,Widowed,$0k-$49k,44.2,43.0,45.8,42.6,1.6,2,46.8,43.0,44.5,49.2,2.4
156,Widowed,$50k-$99k,3.5,9.0,5.1,1.9,1.6,2,-0.2,9.0,-2.6,2.1,2.4
157,Widowed,$100k-$149k,4.5,4.0,6.0,2.9,1.6,2,5.2,4.0,2.9,7.6,2.4
158,Widowed,$150k-$199k,-2.3,2.0,-0.7,-3.8,1.6,2,-2.5,2.0,-4.8,-0.1,2.4
159,Widowed,$200k-$249k,1.4,1.0,3.0,-0.2,1.6,2,1.2,1.0,-1.2,3.5,2.4
160,Widowed,$250k-$299k,-0.6,0.0,0.9,-2.2,1.6,2,-0.2,0.0,-2.5,2.2,2.4
161,Widowed,$300k-$349k,3.0,0.0,4.6,1.4,1.6,2,1.4,0.0,-1.0,3.7,2.4
162,Widowed,$350k-$399k,3.7,0.0,5.2,2.1,1.6,2,4.2,0.0,1.9,6.6,2.4
163,Widowed,$400k-$449k,-1.8,0.0,-0.2,-3.4,1.6,2,-2.9,0.0,-5.2,-0.5,2.4
164,Widowed,$450k-$1499k,-0.3,1.0,1.2,-1.9,1.6,2,0.0,1.0,-2.3,2.4,2.4
165,Divorced,$-9k-$-1k,-5.1,0.0,-3.6,-6.7,1.6,2,-0.7,0.0,-3.0,1.7,2.4
166,Divorced,$0k-$49k,71.7,70.0,73.3,70.2,1.6,2,70.0,70.0,67.6,72.3,2.4
167,Divorced,$50k-$99k,21.7,18.0,23.2,20.1,1.6,2,24.9,18.0,22.6,27.3,2.4
168,Divorced,$100k-$149k,6.3,5.0,7.9,4.8,1.6,2,5.1,5.0,2.7,7.4,2.4
169,Divorced,$150k-$199k,1.4,3.0,3.0,-0.1,1.6,2,0.7,3.0,-1.7,3.1,2.4
170,Divorced,$200k-$249k,-2.6,0.0,-1.0,-4.2,1.6,2,-6.4,0.0,-8.7,-4.0,2.4
171,Divorced,$250k-$299k,-0.2,2.0,1.3,-1.8,1.6,2,-1.3,2.0,-3.7,1.0,2.4
172,Divorced,$300k-$349k,-1.0,0.0,0.6,-2.5,1.6,2,-1.4,0.0,-3.8,0.9,2.4
173,Divorced,$350k-$399k,-4.1,1.0,-2.5,-5.6,1.6,2,-5.1,1.0,-7.5,-2.8,2.4
174,Divorced,$400k-$449k,0.6,0.0,2.2,-1.0,1.6,2,2.0,0.0,-0.4,4.4,2.4
175,Divorced,$450k-$1499k,0.5,2.0,2.1,-1.1,1.6,2,-0.7,2.0,-3.1,1.6,2.4
176,Separated,$-9k-$-1k,3.7,0.0,5.2,2.1,1.6,2,2.7,0.0,0.3,5.0,2.4
177,Separated,$0k-$49k,13.9,14.0,15.5,12.4,1.6,2,13.7,14.0,11.3,16.0,2.4
178,Separated,$50k-$99k,8.4,4.0,10.0,6.8,1.6,2,9.7,4.0,7.3,12.1,2.4
179,Separated,$100k-$149k,-1.8,0.0,-0.2,-3.3,1.6,2,-1.2,0.0,-3.5,1.2,2.4
180,Separated,$150k-$199k,-1.1,0.0,0.5,-2.7,1.6,2,-0.6,0.0,-3.0,1.7,2.4
181,Separated,$200k-$249k,-0.0,0.0,1.5,-1.6,1.6,2,0.2,0.0,-2.1,2.6,2.4
182,Separated,$250k-$299k,-2.6,1.0,-1.0,-4.1,1.6,2,0.6,1.0,-1.8,2.9,2.4
183,Separated,$300k-$349k,1.7,0.0,3.3,0.1,1.6,2,1.6,0.0,-0.7,4.0,2.4
184,Separated,$350k-$399k,-0.9,0.0,0.7,-2.4,1.6,2,-1.0,0.0,-3.3,1.4,2.4
185,Separated,$400k-$449k,-5.0,0.0,-3.4,-6.5,1.6,2,-2.1,0.0,-4.5,0.3,2.4
186,Separated,$450k-$1499k,1.5,1.0,3.1,-0.0,1.6,2,1.1,1.0,-1.3,3.4,2.4
187,Never married,$-9k-$-1k,-0.9,0.0,0.7,-2.5,1.6,2,0.0,0.0,-2.4,2.4,2.4
188,Never married,$0k-$49k,262.3,263.0,263.9,260.7,1.6,2,261.9,263.0,259.6,264.3,2.4
189,Never married,$50k-$99k,65.0,68.0,66.6,63.5,1.6,2,65.6,68.0,63.3,68.0,2.4
190,Never married,$100k-$149k,27.7,26.0,29.3,26.1,1.6,2,25.0,26.0,22.7,27.4,2.4
191,Never married,$150k-$199k,9.5,13.0,11.1,8.0,1.6,2,13.5,13.0,11.2,15.9,2.4
192,Never married,$200k-$249k,5.2,4.0,6.7,3.6,1.6,2,4.7,4.0,2.4,7.1,2.4
193,Never married,$250k-$299k,2.2,0.0,3.8,0.6,1.6,2,1.2,0.0,-1.2,3.5,2.4
194,Never married,$300k-$349k,3.0,0.0,4.6,1.5,1.6,2,2.3,0.0,-0.1,4.6,2.4
195,Never married,$350k-$399k,2.0,0.0,3.6,0.5,1.6,2,3.0,0.0,0.6,5.3,2.4
196,Never married,$400k-$449k,-0.9,1.0,0.7,-2.5,1.6,2,-1.5,1.0,-3.9,0.8,2.4
197,Never married,$450k-$1499k,6.5,1.0,8.1,4.9,1.6,2,8.2,1.0,5.8,10.5,2.4
198,"Now married, spouse present",$-9k-$-1k,-0.1,0.0,1.1,-1.2,1.2,3,1.9,0.0,0.4,3.5,1.6
199,"Now married, spouse present",$0k-$49k,217.0,220.0,218.1,215.8,1.2,3,218.4,220.0,216.9,220.0,1.6
200,"Now married, spouse present",$50k-$99k,84.4,86.0,85.6,83.3,1.2,3,82.9,86.0,81.3,84.5,1.6
201,"Now married, spouse present",$100k-$149k,44.0,46.0,45.2,42.9,1.2,3,43.9,46.0,42.3,45.5,1.6
202,"Now married, spouse present",$150k-$199k,28.7,28.0,29.9,27.6,1.2,3,28.6,28.0,27.0,30.2,1.6
203,"Now married, spouse present",$200k-$249k,7.7,7.0,8.8,6.5,1.2,3,9.1,7.0,7.5,10.6,1.6
204,"Now married, spouse present",$250k-$299k,4.5,8.0,5.6,3.3,1.2,3,2.2,8.0,0.7,3.8,1.6
205,"Now married, spouse present",$300k-$349k,1.7,4.0,2.9,0.5,1.2,3,1.1,4.0,-0.4,2.7,1.6
206,"Now married, spouse present",$350k-$399k,1.7,4.0,2.9,0.6,1.2,3,3.3,4.0,1.8,4.9,1.6
207,"Now married, spouse present",$400k-$449k,-1.3,1.0,-0.2,-2.5,1.2,3,-2.4,1.0,-4.0,-0.8,1.6
208,"Now married, spouse present",$450k-$1499k,9.4,8.0,10.6,8.2,1.2,3,11.0,8.0,9.5,12.6,1.6
209,"Now Married, spouse absent",$-9k-$-1k,-2.8,0.0,-1.6,-3.9,1.2,3,-3.5,0.0,-5.0,-1.9,1.6
210,"Now Married, spouse absent",$0k-$49k,25.7,23.0,26.9,24.6,1.2,3,24.5,23.0,22.9,26.1,1.6
211,"Now Married, spouse absent",$50k-$99k,7.7,3.0,8.8,6.5,1.2,3,7.0,3.0,5.5,8.6,1.6
212,"Now Married, spouse absent",$100k-$149k,0.8,3.0,2.0,-0.3,1.2,3,0.7,3.0,-0.9,2.2,1.6
213,"Now Married, spouse absent",$150k-$199k,-3.5,1.0,-2.3,-4.7,1.2,3,-4.2,1.0,-5.8,-2.7,1.6
214,"Now Married, spouse absent",$200k-$249k,-0.1,0.0,1.1,-1.3,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
215,"Now Married, spouse absent",$250k-$299k,-0.7,0.0,0.5,-1.9,1.2,3,-1.4,0.0,-3.0,0.2,1.6
216,"Now Married, spouse absent",$300k-$349k,4.2,1.0,5.4,3.0,1.2,3,5.7,1.0,4.2,7.3,1.6
217,"Now Married, spouse absent",$350k-$399k,4.9,0.0,6.1,3.7,1.2,3,6.1,0.0,4.5,7.7,1.6
218,"Now Married, spouse absent",$400k-$449k,2.1,0.0,3.3,1.0,1.2,3,0.5,0.0,-1.1,2.1,1.6
219,"Now Married, spouse absent",$450k-$1499k,0.7,0.0,1.9,-0.5,1.2,3,-0.1,0.0,-1.7,1.4,1.6
220,Widowed,$-9k-$-1k,3.0,0.0,4.2,1.8,1.2,3,0.5,0.0,-1.1,2.0,1.6
221,Widowed,$0k-$49k,45.2,43.0,46.4,44.1,1.2,3,44.2,43.0,42.6,45.8,1.6
222,Widowed,$50k-$99k,4.7,9.0,5.8,3.5,1.2,3,3.5,9.0,1.9,5.1,1.6
223,Widowed,$100k-$149k,5.6,4.0,6.8,4.4,1.2,3,4.5,4.0,2.9,6.0,1.6
224,Widowed,$150k-$199k,-1.2,2.0,-0.1,-2.4,1.2,3,-2.3,2.0,-3.8,-0.7,1.6
225,Widowed,$200k-$249k,1.9,1.0,3.1,0.7,1.2,3,1.4,1.0,-0.2,3.0,1.6
226,Widowed,$250k-$299k,0.4,0.0,1.6,-0.8,1.2,3,-0.6,0.0,-2.2,0.9,1.6
227,Widowed,$300k-$349k,1.1,0.0,2.3,-0.0,1.2,3,3.0,0.0,1.4,4.6,1.6
228,Widowed,$350k-$399k,2.4,0.0,3.6,1.2,1.2,3,3.7,0.0,2.1,5.2,1.6
229,Widowed,$400k-$449k,-3.4,0.0,-2.2,-4.6,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
230,Widowed,$450k-$1499k,-1.7,1.0,-0.5,-2.8,1.2,3,-0.3,1.0,-1.9,1.2,1.6
231,Divorced,$-9k-$-1k,-3.7,0.0,-2.5,-4.9,1.2,3,-5.1,0.0,-6.7,-3.6,1.6
232,Divorced,$0k-$49k,73.4,70.0,74.6,72.3,1.2,3,71.7,70.0,70.2,73.3,1.6
233,Divorced,$50k-$99k,20.2,18.0,21.3,19.0,1.2,3,21.7,18.0,20.1,23.2,1.6
234,Divorced,$100k-$149k,7.7,5.0,8.9,6.5,1.2,3,6.3,5.0,4.8,7.9,1.6
235,Divorced,$150k-$199k,1.8,3.0,3.0,0.6,1.2,3,1.4,3.0,-0.1,3.0,1.6
236,Divorced,$200k-$249k,-1.6,0.0,-0.4,-2.8,1.2,3,-2.6,0.0,-4.2,-1.0,1.6
237,Divorced,$250k-$299k,-1.7,2.0,-0.6,-2.9,1.2,3,-0.2,2.0,-1.8,1.3,1.6
238,Divorced,$300k-$349k,1.4,0.0,2.6,0.2,1.2,3,-1.0,0.0,-2.5,0.6,1.6
239,Divorced,$350k-$399k,-3.5,1.0,-2.3,-4.7,1.2,3,-4.1,1.0,-5.6,-2.5,1.6
240,Divorced,$400k-$449k,-0.1,0.0,1.1,-1.3,1.2,3,0.6,0.0,-1.0,2.2,1.6
241,Divorced,$450k-$1499k,1.5,2.0,2.7,0.4,1.2,3,0.5,2.0,-1.1,2.1,1.6
242,Separated,$-9k-$-1k,6.2,0.0,7.4,5.0,1.2,3,3.7,0.0,2.1,5.2,1.6
