,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
80,"Now Married, spouse absent",$100k-$149k,4.5,1.0,6.8,2.1,2.4,1,6.7,1.0,2.0,11.4,4.7
81,"Now Married, spouse absent",$150k-$199k,-4.7,0.0,-2.4,-7.1,2.4,1,-2.8,0.0,-7.6,1.9,4.7
82,"Now Married, spouse absent",$200k-$249k,0.3,1.0,2.6,-2.1,2.4,1,0.7,1.0,-4.0,5.4,4.7
83,"Now Married, spouse absent",$250k-$299k,5.9,1.0,8.3,3.6,2.4,1,7.6,1.0,2.9,12.3,4.7
84,"Now Married, spouse absent",$300k-$349k,-5.3,0.0,-2.9,-7.6,2.4,1,-10.0,0.0,-14.7,-5.3,4.7
85,"Now Married, spouse absent",$350k-$399k,0.7,0.0,3.1,-1.6,2.4,1,0.7,0.0,-4.0,5.5,4.7
86,"Now Married, spouse absent",$400k-$449k,4.9,0.0,7.2,2.5,2.4,1,7.7,0.0,3.0,12.4,4.7
87,"Now Married, spouse absent",$450k-$1499k,0.4,0.0,2.8,-1.9,2.4,1,-2.6,0.0,-7.3,2.1,4.7
88,Widowed,$-9k-$-1k,-4.2,0.0,-1.9,-6.6,2.4,1,5.7,0.0,1.0,10.4,4.7
89,Widowed,$0k-$49k,46.5,49.0,48.9,44.1,2.4,1,44.6,49.0,39.9,49.3,4.7
90,Widowed,$50k-$99k,7.0,7.0,9.3,4.6,2.4,1,7.2,7.0,2.4,11.9,4.7
91,Widowed,$100k-$149k,0.5,3.0,2.9,-1.9,2.4,1,5.3,3.0,0.6,10.0,4.7
92,Widowed,$150k-$199k,1.8,1.0,4.2,-0.5,2.4,1,2.4,1.0,-2.3,7.1,4.7
93,Widowed,$200k-$249k,0.3,0.0,2.7,-2.1,2.4,1,-0.2,0.0,-4.9,4.5,4.7
94,Widowed,$250k-$299k,0.3,0.0,2.7,-2.1,2.4,1,-3.0,0.0,-7.7,1.7,4.7
95,Widowed,$300k-$349k,4.6,1.0,6.9,2.2,2.4,1,0.9,1.0,-3.8,5.7,4.7
96,Widowed,$350k-$399k,-2.8,0.0,-0.4,-5.1,2.4,1,-1.0,0.0,-5.7,3.7,4.7
97,Widowed,$400k-$449k,-1.4,0.0,1.0,-3.7,2.4,1,-0.2,0.0,-4.9,4.6,4.7
98,Widowed,$450k-$1499k,0.1,0.0,2.5,-2.2,2.4,1,-1.0,0.0,-5.8,3.7,4.7
99,Divorced,$-9k-$-1k,-0.1,0.0,2.3,-2.4,2.4,1,2.6,0.0,-2.1,7.3,4.7
100,Divorced,$0k-$49k,73.5,74.0,75.9,71.1,2.4,1,72.4,74.0,67.7,77.2,4.7
101,Divorced,$50k-$99k,21.5,23.0,23.8,19.1,2.4,1,23.5,23.0,18.8,28.2,4.7
102,Divorced,$100k-$149k,9.4,9.0,11.8,7.0,2.4,1,7.0,9.0,2.3,11.7,4.7
103,Divorced,$150k-$199k,2.9,1.0,5.3,0.6,2.4,1,0.7,1.0,-4.0,5.4,4.7
104,Divorced,$200k-$249k,-4.1,1.0,-1.7,-6.4,2.4,1,-0.2,1.0,-4.9,4.6,4.7
105,Divorced,$250k-$299k,0.7,0.0,3.1,-1.6,2.4,1,1.3,0.0,-3.5,6.0,4.7
106,Divorced,$300k-$349k,2.0,1.0,4.4,-0.4,2.4,1,-0.0,1.0,-4.7,4.7,4.7
107,Divorced,$350k-$399k,5.9,1.0,8.2,3.5,2.4,1,0.7,1.0,-4.0,5.4,4.7
108,Divorced,$400k-$449k,-0.0,0.0,2.3,-2.4,2.4,1,1.9,0.0,-2.8,6.6,4.7
109,Divorced,$450k-$1499k,-2.1,0.0,0.2,-4.5,2.4,1,-0.6,0.0,-5.4,4.1,4.7
110,Separated,$-9k-$-1k,1.1,0.0,3.5,-1.2,2.4,1,-3.4,0.0,-8.1,1.3,4.7
111,Separated,$0k-$49k,11.5,12.0,13.9,9.2,2.4,1,14.2,12.0,9.5,18.9,4.7
112,Separated,$50k-$99k,3.5,4.0,5.9,1.2,2.4,1,3.4,4.0,-1.3,8.2,4.7
113,Separated,$100k-$149k,0.7,0.0,3.1,-1.7,2.4,1,-0.5,0.0,-5.2,4.2,4.7
114,Separated,$150k-$199k,2.5,0.0,4.8,0.1,2.4,1,1.0,0.0,-3.7,5.8,4.7
115,Separated,$200k-$249k,-1.7,0.0,0.6,-4.1,2.4,1,0.2,0.0,-4.6,4.9,4.7
116,Separated,$250k-$299k,0.4,0.0,2.7,-2.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
117,Separated,$300k-$349k,-8.2,0.0,-5.8,-10.5,2.4,1,-19.5,0.0,-24.2,-14.8,4.7
118,Separated,$350k-$399k,-2.6,0.0,-0.3,-5.0,2.4,1,-5.6,0.0,-10.3,-0.9,4.7
119,Separated,$400k-$449k,-0.9,0.0,1.4,-3.3,2.4,1,1.8,0.0,-2.9,6.5,4.7
120,Separated,$450k-$1499k,-3.3,1.0,-1.0,-5.7,2.4,1,1.2,1.0,-3.5,5.9,4.7
121,Never married,$-9k-$-1k,5.6,0.0,8.0,3.3,2.4,1,8.1,0.0,3.3,12.8,4.7
122,Never married,$0k-$49k,257.7,261.0,260.1,255.4,2.4,1,262.5,261.0,257.8,267.2,4.7
123,Never married,$50k-$99k,43.4,54.0,45.8,41.1,2.4,1,46.5,54.0,41.8,51.2,4.7
124,Never married,$100k-$149k,16.7,18.0,19.0,14.3,2.4,1,16.4,18.0,11.7,21.1,4.7
125,Never married,$150k-$199k,7.9,11.0,10.3,5.5,2.4,1,11.7,11.0,7.0,16.4,4.7
126,Never married,$200k-$249k,-0.3,3.0,2.1,-2.6,2.4,1,0.5,3.0,-4.2,5.2,4.7
127,Never married,$250k-$299k,0.3,1.0,2.7,-2.0,2.4,1,9.9,1.0,5.1,14.6,4.7
128,Never married,$300k-$349k,3.8,0.0,6.1,1.4,2.4,1,7.4,0.0,2.6,12.1,4.7
129,Never married,$350k-$399k,2.8,0.0,5.2,0.5,2.4,1,4.0,0.0,-0.7,8.7,4.7
130,Never married,$400k-$449k,0.6,1.0,3.0,-1.7,2.4,1,0.8,1.0,-3.9,5.5,4.7
131,Never married,$450k-$1499k,2.7,3.0,5.1,0.4,2.4,1,6.8,3.0,2.1,11.5,4.7
132,"Now married, spouse present",$-9k-$-1k,-3.5,1.0,-1.9,-5.0,1.6,2,-0.6,1.0,-3.0,1.7,2.4
133,"Now married, spouse present",$0k-$49k,217.3,217.0,218.9,215.7,1.6,2,218.4,217.0,216.1,220.8,2.4
134,"Now married, spouse present",$50k-$99k,85.1,86.0,86.7,83.5,1.6,2,85.6,86.0,83.3,88.0,2.4
135,"Now married, spouse present",$100k-$149k,47.0,47.0,48.6,45.4,1.6,2,49.3,47.0,47.0,51.7,2.4
136,"Now married, spouse present",$150k-$199k,36.0,29.0,37.6,34.5,1.6,2,36.7,29.0,34.3,39.0,2.4
137,"Now married, spouse present",$200k-$249k,11.5,14.0,13.0,9.9,1.6,2,14.9,14.0,12.5,17.2,2.4
138,"Now married, spouse present",$250k-$299k,12.5,11.0,14.1,10.9,1.6,2,12.5,11.0,10.2,14.9,2.4
139,"Now married, spouse present",$300k-$349k,0.0,2.0,1.6,-1.5,1.6,2,2.3,2.0,-0.1,4.6,2.4
140,"Now married, spouse present",$350k-$399k,-0.8,3.0,0.7,-2.4,1.6,2,-2.2,3.0,-4.6,0.1,2.4
141,"Now married, spouse present",$400k-$449k,9.3,8.0,10.9,7.8,1.6,2,10.3,8.0,8.0,12.7,2.4
142,"Now married, spouse present",$450k-$1499k,11.7,13.0,13.3,10.1,1.6,2,12.8,13.0,10.4,15.1,2.4
143,"Now Married, spouse absent",$-9k-$-1k,0.8,0.0,2.4,-0.8,1.6,2,1.0,0.0,-1.3,3.4,2.4
144,"Now Married, spouse absent",$0k-$49k,19.9,22.0,21.4,18.3,1.6,2,19.6,22.0,17.2,21.9,2.4
145,"Now Married, spouse absent",$50k-$99k,2.7,4.0,4.3,1.2,1.6,2,1.0,4.0,-1.3,3.4,2.4
146,"Now Married, spouse absent",$100k-$149k,2.1,1.0,3.6,0.5,1.6,2,4.5,1.0,2.1,6.8,2.4
147,"Now Married, spouse absent",$150k-$199k,-4.2,0.0,-2.6,-5.8,1.6,2,-4.7,0.0,-7.1,-2.4,2.4
148,"Now Married, spouse absent",$200k-$249k,0.1,1.0,1.7,-1.4,1.6,2,0.3,1.0,-2.1,2.6,2.4
149,"Now Married, spouse absent",$250k-$299k,4.0,1.0,5.6,2.4,1.6,2,5.9,1.0,3.6,8.3,2.4
150,"Now Married, spouse absent",$300k-$349k,-4.5,0.0,-2.9,-6.1,1.6,2,-5.3,0.0,-7.6,-2.9,2.4
151,"Now Married, spouse absent",$350k-$399k,2.5,0.0,4.1,0.9,1.6,2,0.7,0.0,-1.6,3.1,2.4
152,"Now Married, spouse absent",$400k-$449k,4.4,0.0,6.0,2.9,1.6,2,4.9,0.0,2.5,7.2,2.4
153,"Now Married, spouse absent",$450k-$1499k,-1.4,0.0,0.1,-3.0,1.6,2,0.4,0.0,-1.9,2.8,2.4
154,Widowed,$-9k-$-1k,-3.7,0.0,-2.1,-5.2,1.6,2,-4.2,0.0,-6.6,-1.9,2.4
155,Widowed,$0k-$49k,47.2,49.0,48.8,45.7,1.6,2,46.5,49.0,44.1,48.9,2.4
156,Widowed,$50k-$99k,6.3,7.0,7.9,4.7,1.6,2,7.0,7.0,4.6,9.3,2.4
157,Widowed,$100k-$149k,1.3,3.0,2.9,-0.2,1.6,2,0.5,3.0,-1.9,2.9,2.4
158,Widowed,$150k-$199k,3.6,1.0,5.2,2.1,1.6,2,1.8,1.0,-0.5,4.2,2.4
159,Widowed,$200k-$249k,-0.1,0.0,1.5,-1.7,1.6,2,0.3,0.0,-2.1,2.7,2.4
160,Widowed,$250k-$299k,0.6,0.0,2.2,-1.0,1.6,2,0.3,0.0,-2.1,2.7,2.4
161,Widowed,$300k-$349k,3.6,1.0,5.2,2.0,1.6,2,4.6,1.0,2.2,6.9,2.4
162,Widowed,$350k-$399k,-1.1,0.0,0.5,-2.6,1.6,2,-2.8,0.0,-5.1,-0.4,2.4
163,Widowed,$400k-$449k,-3.2,0.0,-1.7,-4.8,1.6,2,-1.4,0.0,-3.7,1.0,2.4
164,Widowed,$450k-$1499k,0.8,0.0,2.4,-0.7,1.6,2,0.1,0.0,-2.2,2.5,2.4
165,Divorced,$-9k-$-1k,0.2,0.0,1.8,-1.3,1.6,2,-0.1,0.0,-2.4,2.3,2.4
166,Divorced,$0k-$49k,73.0,74.0,74.6,71.5,1.6,2,73.5,74.0,71.1,75.9,2.4
167,Divorced,$50k-$99k,22.4,23.0,24.0,20.9,1.6,2,21.5,23.0,19.1,23.8,2.4
168,Divorced,$100k-$149k,9.9,9.0,11.4,8.3,1.6,2,9.4,9.0,7.0,11.8,2.4
169,Divorced,$150k-$199k,2.7,1.0,4.3,1.1,1.6,2,2.9,1.0,0.6,5.3,2.4
170,Divorced,$200k-$249k,-3.7,1.0,-2.2,-5.3,1.6,2,-4.1,1.0,-6.4,-1.7,2.4
171,Divorced,$250k-$299k,3.8,0.0,5.3,2.2,1.6,2,0.7,0.0,-1.6,3.1,2.4
172,Divorced,$300k-$349k,4.4,1.0,5.9,2.8,1.6,2,2.0,1.0,-0.4,4.4,2.4
173,Divorced,$350k-$399k,4.1,1.0,5.6,2.5,1.6,2,5.9,1.0,3.5,8.2,2.4
174,Divorced,$400k-$449k,0.2,0.0,1.8,-1.4,1.6,2,-0.0,0.0,-2.4,2.3,2.4
175,Divorced,$450k-$1499k,-4.2,0.0,-2.7,-5.8,1.6,2,-2.1,0.0,-4.5,0.2,2.4
176,Separated,$-9k-$-1k,1.9,0.0,3.5,0.3,1.6,2,1.1,0.0,-1.2,3.5,2.4
177,Separated,$0k-$49k,12.1,12.0,13.6,10.5,1.6,2,11.5,12.0,9.2,13.9,2.4
178,Separated,$50k-$99k,4.5,4.0,6.1,2.9,1.6,2,3.5,4.0,1.2,5.9,2.4
179,Separated,$100k-$149k,-0.6,0.0,0.9,-2.2,1.6,2,0.7,0.0,-1.7,3.1,2.4
180,Separated,$150k-$199k,1.1,0.0,2.7,-0.5,1.6,2,2.5,0.0,0.1,4.8,2.4
181,Separated,$200k-$249k,-1.9,0.0,-0.4,-3.5,1.6,2,-1.7,0.0,-4.1,0.6,2.4
182,Separated,$250k-$299k,0.5,0.0,2.0,-1.1,1.6,2,0.4,0.0,-2.0,2.7,2.4
183,Separated,$300k-$349k,-7.3,0.0,-5.8,-8.9,1.6,2,-8.2,0.0,-10.5,-5.8,2.4
184,Separated,$350k-$399k,-0.0,0.0,1.6,-1.6,1.6,2,-2.6,0.0,-5.0,-0.3,2.4
185,Separated,$400k-$449k,-0.7,0.0,0.9,-2.3,1.6,2,-0.9,0.0,-3.3,1.4,2.4
186,Separated,$450k-$1499k,-2.0,1.0,-0.4,-3.6,1.6,2,-3.3,1.0,-5.7,-1.0,2.4
187,Never married,$-9k-$-1k,4.3,0.0,5.8,2.7,1.6,2,5.6,0.0,3.3,8.0,2.4
188,Never married,$0k-$49k,259.9,261.0,261.5,258.4,1.6,2,257.7,261.0,255.4,260.1,2.4
189,Never married,$50k-$99k,47.3,54.0,48.8,45.7,1.6,2,43.4,54.0,41.1,45.8,2.4
190,Never married,$100k-$149k,16.3,18.0,17.9,14.7,1.6,2,16.7,18.0,14.3,19.0,2.4
191,Never married,$150k-$199k,9.9,11.0,11.4,8.3,1.6,2,7.9,11.0,5.5,10.3,2.4
192,Never married,$200k-$249k,-0.6,3.0,1.0,-2.1,1.6,2,-0.3,3.0,-2.6,2.1,2.4
193,Never married,$250k-$299k,1.7,1.0,3.3,0.2,1.6,2,0.3,1.0,-2.0,2.7,2.4
194,Never married,$300k-$349k,2.7,0.0,4.3,1.1,1.6,2,3.8,0.0,1.4,6.1,2.4
195,Never married,$350k-$399k,1.3,0.0,2.8,-0.3,1.6,2,2.8,0.0,0.5,5.2,2.4
196,Never married,$400k-$449k,0.8,1.0,2.4,-0.8,1.6,2,0.6,1.0,-1.7,3.0,2.4
197,Never married,$450k-$1499k,3.1,3.0,4.7,1.6,1.6,2,2.7,3.0,0.4,5.1,2.4
198,"Now married, spouse present",$-9k-$-1k,-2.3,1.0,-1.1,-3.4,1.2,3,-3.5,1.0,-5.0,-1.9,1.6
199,"Now married, spouse present",$0k-$49k,216.9,217.0,218.0,215.7,1.2,3,217.3,217.0,215.7,218.9,1.6
200,"Now married, spouse present",$50k-$99k,83.1,86.0,84.3,81.9,1.2,3,85.1,86.0,83.5,86.7,1.6
201,"Now married, spouse present",$100k-$149k,47.6,47.0,48.8,46.4,1.2,3,47.0,47.0,45.4,48.6,1.6
202,"Now married, spouse present",$150k-$199k,34.4,29.0,35.6,33.2,1.2,3,36.0,29.0,34.5,37.6,1.6
203,"Now married, spouse present",$200k-$249k,13.4,14.0,14.6,12.2,1.2,3,11.5,14.0,9.9,13.0,1.6
204,"Now married, spouse present",$250k-$299k,12.3,11.0,13.5,11.1,1.2,3,12.5,11.0,10.9,14.1,1.6
205,"Now married, spouse present",$300k-$349k,0.2,2.0,1.4,-1.0,1.2,3,0.0,2.0,-1.5,1.6,1.6
206,"Now married, spouse present",$350k-$399k,3.1,3.0,4.2,1.9,1.2,3,-0.8,3.0,-2.4,0.7,1.6
207,"Now married, spouse present",$400k-$449k,7.8,8.0,9.0,6.6,1.2,3,9.3,8.0,7.8,10.9,1.6
208,"Now married, spouse present",$450k-$1499k,10.2,13.0,11.3,9.0,1.2,3,11.7,13.0,10.1,13.3,1.6
209,"Now Married, spouse absent",$-9k-$-1k,0.3,0.0,1.5,-0.8,1.2,3,0.8,0.0,-0.8,2.4,1.6
210,"Now Married, spouse absent",$0k-$49k,20.1,22.0,21.3,19.0,1.2,3,19.9,22.0,18.3,21.4,1.6
211,"Now Married, spouse absent",$50k-$99k,4.2,4.0,5.4,3.0,1.2,3,2.7,4.0,1.2,4.3,1.6
212,"Now Married, spouse absent",$100k-$149k,1.4,1.0,2.6,0.3,1.2,3,2.1,1.0,0.5,3.6,1.6
213,"Now Married, spouse absent",$150k-$199k,-1.9,0.0,-0.7,-3.1,1.2,3,-4.2,0.0,-5.8,-2.6,1.6
214,"Now Married, spouse absent",$200k-$249k,0.6,1.0,1.8,-0.5,1.2,3,0.1,1.0,-1.4,1.7,1.6
215,"Now Married, spouse absent",$250k-$299k,2.9,1.0,4.1,1.7,1.2,3,4.0,1.0,2.4,5.6,1.6
216,"Now Married, spouse absent",$300k-$349k,-5.1,0.0,-4.0,-6.3,1.2,3,-4.5,0.0,-6.1,-2.9,1.6
217,"Now Married, spouse absent",$350k-$399k,1.3,0.0,2.5,0.1,1.2,3,2.5,0.0,0.9,4.1,1.6
218,"Now Married, spouse absent",$400k-$449k,5.6,0.0,6.8,4.4,1.2,3,4.4,0.0,2.9,6.0,1.6
219,"Now Married, spouse absent",$450k-$1499k,-1.2,0.0,-0.1,-2.4,1.2,3,-1.4,0.0,-3.0,0.1,1.6
220,Widowed,$-9k-$-1k,-3.2,0.0,-2.0,-4.4,1.2,3,-3.7,0.0,-5.2,-2.1,1.6
221,Widowed,$0k-$49k,49.0,49.0,50.2,47.8,1.2,3,47.2,49.0,45.7,48.8,1.6
222,Widowed,$50k-$99k,5.6,7.0,6.7,4.4,1.2,3,6.3,7.0,4.7,7.9,1.6
223,Widowed,$100k-$149k,2.4,3.0,3.6,1.2,1.2,3,1.3,3.0,-0.2,2.9,1.6
224,Widowed,$150k-$199k,1.9,1.0,3.1,0.7,1.2,3,3.6,1.0,2.1,5.2,1.6
225,Widowed,$200k-$249k,2.1,0.0,3.2,0.9,1.2,3,-0.1,0.0,-1.7,1.5,1.6
226,Widowed,$250k-$299k,0.5,0.0,1.7,-0.7,1.2,3,0.6,0.0,-1.0,2.2,1.6
227,Widowed,$300k-$349k,0.9,1.0,2.1,-0.3,1.2,3,3.6,1.0,2.0,5.2,1.6
228,Widowed,$350k-$399k,0.9,0.0,2.0,-0.3,1.2,3,-1.1,0.0,-2.6,0.5,1.6
229,Widowed,$400k-$449k,-2.7,0.0,-1.5,-3.9,1.2,3,-3.2,0.0,-4.8,-1.7,1.6
230,Widowed,$450k-$1499k,1.1,0.0,2.3,-0.0,1.2,3,0.8,0.0,-0.7,2.4,1.6
231,Divorced,$-9k-$-1k,-1.2,0.0,-0.1,-2.4,1.2,3,0.2,0.0,-1.3,1.8,1.6
232,Divorced,$0k-$49k,72.0,74.0,73.2,70.8,1.2,3,73.0,74.0,71.5,74.6,1.6
233,Divorced,$50k-$99k,21.6,23.0,22.8,20.4,1.2,3,22.4,23.0,20.9,24.0,1.6
234,Divorced,$100k-$149k,8.7,9.0,9.9,7.5,1.2,3,9.9,9.0,8.3,11.4,1.6
235,Divorced,$150k-$199k,0.4,1.0,1.6,-0.8,1.2,3,2.7,1.0,1.1,4.3,1.6
236,Divorced,$200k-$249k,-4.5,1.0,-3.4,-5.7,1.2,3,-3.7,1.0,-5.3,-2.2,1.6
237,Divorced,$250k-$299k,4.7,0.0,5.9,3.5,1.2,3,3.8,0.0,2.2,5.3,1.6
238,Divorced,$300k-$349k,2.1,1.0,3.3,0.9,1.2,3,4.4,1.0,2.8,5.9,1.6
239,Divorced,$350k-$399k,3.3,1.0,4.5,2.1,1.2,3,4.1,1.0,2.5,5.6,1.6
240,Divorced,$400k-$449k,-1.0,0.0,0.1,-2.2,1.2,3,0.2,0.0,-1.4,1.8,1.6
241,Divorced,$450k-$1499k,-3.9,0.0,-2.7,-5.1,1.2,3,-4.2,0.0,-5.8,-2.7,1.6
242,Separated,$-9k-$-1k,3.2,0.0,4.3,2.0,1.2,3,1.9,0.0,0.3,3.5,1.6
243,Separated,$0k-$49k,12.0,12.0,13.2,10.8,1.2,3,12.1,12.0,10.5,13.6,1.6
